municipality_code,age_code,year_code,sex_code,year,sveitarfelag_source,age,sex,population
0000,9,2002,0,2002,Reykjavíkurborg, 9 ára,Alls,1618
0000,9,2003,0,2003,Reykjavíkurborg, 9 ára,Alls,1620
0000,9,2004,0,2004,Reykjavíkurborg, 9 ára,Alls,1565
0000,9,2005,0,2005,Reykjavíkurborg, 9 ára,Alls,1483
0000,9,2006,0,2006,Reykjavíkurborg, 9 ára,Alls,1526
0000,9,2007,0,2007,Reykjavíkurborg, 9 ára,Alls,1445
0000,9,2008,0,2008,Reykjavíkurborg, 9 ára,Alls,1402
0000,9,2009,0,2009,Reykjavíkurborg, 9 ára,Alls,1389
0000,9,2010,0,2010,Reykjavíkurborg, 9 ára,Alls,1474
0000,9,2011,0,2011,Reykjavíkurborg, 9 ára,Alls,1351
0000,9,2012,0,2012,Reykjavíkurborg, 9 ára,Alls,1335
0000,9,2013,0,2013,Reykjavíkurborg, 9 ára,Alls,1323
0000,9,2014,0,2014,Reykjavíkurborg, 9 ára,Alls,1403
0000,9,2015,0,2015,Reykjavíkurborg, 9 ára,Alls,1503
0000,9,2016,0,2016,Reykjavíkurborg, 9 ára,Alls,1436
0000,9,2017,0,2017,Reykjavíkurborg, 9 ára,Alls,1538
0000,9,2018,0,2018,Reykjavíkurborg, 9 ára,Alls,1581
0000,9,2019,0,2019,Reykjavíkurborg, 9 ára,Alls,1669
0000,9,2020,0,2020,Reykjavíkurborg, 9 ára,Alls,1609
0000,9,2021,0,2021,Reykjavíkurborg, 9 ára,Alls,1541
0000,9,2022,0,2022,Reykjavíkurborg, 9 ára,Alls,1518
0000,9,2023,0,2023,Reykjavíkurborg, 9 ára,Alls,1562
0000,9,2024,0,2024,Reykjavíkurborg, 9 ára,Alls,1535
0000,9,2025,0,2025,Reykjavíkurborg, 9 ára,Alls,1474
0000,9,2026,0,2026,Reykjavíkurborg, 9 ára,Alls,1421
0000,10,1998,0,1998,Reykjavíkurborg, 10 ára,Alls,1418
0000,10,1999,0,1999,Reykjavíkurborg, 10 ára,Alls,1539
0000,10,2000,0,2000,Reykjavíkurborg, 10 ára,Alls,1540
0000,10,2001,0,2001,Reykjavíkurborg, 10 ára,Alls,1675
0000,10,2002,0,2002,Reykjavíkurborg, 10 ára,Alls,1566
0000,10,2003,0,2003,Reykjavíkurborg, 10 ára,Alls,1597
0000,10,2004,0,2004,Reykjavíkurborg, 10 ára,Alls,1622
0000,10,2005,0,2005,Reykjavíkurborg, 10 ára,Alls,1555
0000,10,2006,0,2006,Reykjavíkurborg, 10 ára,Alls,1451
0000,10,2007,0,2007,Reykjavíkurborg, 10 ára,Alls,1500
0000,10,2008,0,2008,Reykjavíkurborg, 10 ára,Alls,1437
0000,10,2009,0,2009,Reykjavíkurborg, 10 ára,Alls,1382
0000,10,2010,0,2010,Reykjavíkurborg, 10 ára,Alls,1352
0000,10,2011,0,2011,Reykjavíkurborg, 10 ára,Alls,1443
0000,10,2012,0,2012,Reykjavíkurborg, 10 ára,Alls,1339
0000,10,2013,0,2013,Reykjavíkurborg, 10 ára,Alls,1344
0000,10,2014,0,2014,Reykjavíkurborg, 10 ára,Alls,1347
0000,10,2015,0,2015,Reykjavíkurborg, 10 ára,Alls,1402
0000,10,2016,0,2016,Reykjavíkurborg, 10 ára,Alls,1479
0000,10,2017,0,2017,Reykjavíkurborg, 10 ára,Alls,1432
0000,10,2018,0,2018,Reykjavíkurborg, 10 ára,Alls,1533
0000,10,2019,0,2019,Reykjavíkurborg, 10 ára,Alls,1582
0000,10,2020,0,2020,Reykjavíkurborg, 10 ára,Alls,1645
0000,10,2021,0,2021,Reykjavíkurborg, 10 ára,Alls,1633
0000,10,2022,0,2022,Reykjavíkurborg, 10 ára,Alls,1542
0000,10,2023,0,2023,Reykjavíkurborg, 10 ára,Alls,1555
0000,10,2024,0,2024,Reykjavíkurborg, 10 ára,Alls,1586
0000,10,2025,0,2025,Reykjavíkurborg, 10 ára,Alls,1555
0000,10,2026,0,2026,Reykjavíkurborg, 10 ára,Alls,1495
0000,11,1998,0,1998,Reykjavíkurborg, 11 ára,Alls,1308
0000,11,1999,0,1999,Reykjavíkurborg, 11 ára,Alls,1411
0000,11,2000,0,2000,Reykjavíkurborg, 11 ára,Alls,1517
0000,11,2001,0,2001,Reykjavíkurborg, 11 ára,Alls,1540
0000,11,2002,0,2002,Reykjavíkurborg, 11 ára,Alls,1668
0000,11,2003,0,2003,Reykjavíkurborg, 11 ára,Alls,1544
0000,11,2004,0,2004,Reykjavíkurborg, 11 ára,Alls,1604
0000,11,2005,0,2005,Reykjavíkurborg, 11 ára,Alls,1600
0000,11,2006,0,2006,Reykjavíkurborg, 11 ára,Alls,1550
0000,11,2007,0,2007,Reykjavíkurborg, 11 ára,Alls,1443
0000,11,2008,0,2008,Reykjavíkurborg, 11 ára,Alls,1485
0000,11,2009,0,2009,Reykjavíkurborg, 11 ára,Alls,1418
0000,11,2010,0,2010,Reykjavíkurborg, 11 ára,Alls,1367
0000,11,2011,0,2011,Reykjavíkurborg, 11 ára,Alls,1338
0000,11,2012,0,2012,Reykjavíkurborg, 11 ára,Alls,1402
0000,11,2013,0,2013,Reykjavíkurborg, 11 ára,Alls,1344
0000,11,2014,0,2014,Reykjavíkurborg, 11 ára,Alls,1336
0000,11,2015,0,2015,Reykjavíkurborg, 11 ára,Alls,1320
0000,11,2016,0,2016,Reykjavíkurborg, 11 ára,Alls,1401
0000,11,2017,0,2017,Reykjavíkurborg, 11 ára,Alls,1459
0000,11,2018,0,2018,Reykjavíkurborg, 11 ára,Alls,1440
0000,11,2019,0,2019,Reykjavíkurborg, 11 ára,Alls,1540
0000,11,2020,0,2020,Reykjavíkurborg, 11 ára,Alls,1580
0000,11,2021,0,2021,Reykjavíkurborg, 11 ára,Alls,1673
0000,11,2022,0,2022,Reykjavíkurborg, 11 ára,Alls,1636
0000,11,2023,0,2023,Reykjavíkurborg, 11 ára,Alls,1588
0000,11,2024,0,2024,Reykjavíkurborg, 11 ára,Alls,1580
0000,11,2025,0,2025,Reykjavíkurborg, 11 ára,Alls,1603
0000,11,2026,0,2026,Reykjavíkurborg, 11 ára,Alls,1548
0000,12,1998,0,1998,Reykjavíkurborg, 12 ára,Alls,1257
0000,12,1999,0,1999,Reykjavíkurborg, 12 ára,Alls,1307
0000,12,2000,0,2000,Reykjavíkurborg, 12 ára,Alls,1405
0000,12,2001,0,2001,Reykjavíkurborg, 12 ára,Alls,1528
0000,12,2002,0,2002,Reykjavíkurborg, 12 ára,Alls,1521
0000,12,2003,0,2003,Reykjavíkurborg, 12 ára,Alls,1669
0000,12,2004,0,2004,Reykjavíkurborg, 12 ára,Alls,1532
0000,12,2005,0,2005,Reykjavíkurborg, 12 ára,Alls,1598
0000,12,2006,0,2006,Reykjavíkurborg, 12 ára,Alls,1588
0000,12,2007,0,2007,Reykjavíkurborg, 12 ára,Alls,1529
0000,12,2008,0,2008,Reykjavíkurborg, 12 ára,Alls,1438
0000,12,2009,0,2009,Reykjavíkurborg, 12 ára,Alls,1472
0000,12,2010,0,2010,Reykjavíkurborg, 12 ára,Alls,1395
0000,12,2011,0,2011,Reykjavíkurborg, 12 ára,Alls,1346
0000,12,2012,0,2012,Reykjavíkurborg, 12 ára,Alls,1320
0000,12,2013,0,2013,Reykjavíkurborg, 12 ára,Alls,1402
0000,12,2014,0,2014,Reykjavíkurborg, 12 ára,Alls,1365
0000,12,2015,0,2015,Reykjavíkurborg, 12 ára,Alls,1337
0000,12,2016,0,2016,Reykjavíkurborg, 12 ára,Alls,1324
0000,12,2017,0,2017,Reykjavíkurborg, 12 ára,Alls,1407
0000,12,2018,0,2018,Reykjavíkurborg, 12 ára,Alls,1476
0000,12,2019,0,2019,Reykjavíkurborg, 12 ára,Alls,1433
0000,12,2020,0,2020,Reykjavíkurborg, 12 ára,Alls,1537
0000,12,2021,0,2021,Reykjavíkurborg, 12 ára,Alls,1589
0000,12,2022,0,2022,Reykjavíkurborg, 12 ára,Alls,1690
0000,12,2023,0,2023,Reykjavíkurborg, 12 ára,Alls,1677
0000,12,2024,0,2024,Reykjavíkurborg, 12 ára,Alls,1602
0000,12,2025,0,2025,Reykjavíkurborg, 12 ára,Alls,1609
0000,12,2026,0,2026,Reykjavíkurborg, 12 ára,Alls,1621
0000,13,1998,0,1998,Reykjavíkurborg, 13 ára,Alls,1345
0000,13,1999,0,1999,Reykjavíkurborg, 13 ára,Alls,1258
0000,13,2000,0,2000,Reykjavíkurborg, 13 ára,Alls,1302
0000,13,2001,0,2001,Reykjavíkurborg, 13 ára,Alls,1429
0000,13,2002,0,2002,Reykjavíkurborg, 13 ára,Alls,1536
0000,13,2003,0,2003,Reykjavíkurborg, 13 ára,Alls,1512
0000,13,2004,0,2004,Reykjavíkurborg, 13 ára,Alls,1655
0000,13,2005,0,2005,Reykjavíkurborg, 13 ára,Alls,1531
0000,13,2006,0,2006,Reykjavíkurborg, 13 ára,Alls,1589
0000,13,2007,0,2007,Reykjavíkurborg, 13 ára,Alls,1587
0000,13,2008,0,2008,Reykjavíkurborg, 13 ára,Alls,1514
0000,13,2009,0,2009,Reykjavíkurborg, 13 ára,Alls,1434
0000,13,2010,0,2010,Reykjavíkurborg, 13 ára,Alls,1464
0000,13,2011,0,2011,Reykjavíkurborg, 13 ára,Alls,1387
0000,13,2012,0,2012,Reykjavíkurborg, 13 ára,Alls,1353
0000,13,2013,0,2013,Reykjavíkurborg, 13 ára,Alls,1335
0000,13,2014,0,2014,Reykjavíkurborg, 13 ára,Alls,1426
0000,13,2015,0,2015,Reykjavíkurborg, 13 ára,Alls,1354
0000,13,2016,0,2016,Reykjavíkurborg, 13 ára,Alls,1340
0000,13,2017,0,2017,Reykjavíkurborg, 13 ára,Alls,1335
0000,13,2018,0,2018,Reykjavíkurborg, 13 ára,Alls,1401
0000,13,2019,0,2019,Reykjavíkurborg, 13 ára,Alls,1491
0000,13,2020,0,2020,Reykjavíkurborg, 13 ára,Alls,1456
0000,13,2021,0,2021,Reykjavíkurborg, 13 ára,Alls,1561
0000,13,2022,0,2022,Reykjavíkurborg, 13 ára,Alls,1627
0000,13,2023,0,2023,Reykjavíkurborg, 13 ára,Alls,1700
0000,13,2024,0,2024,Reykjavíkurborg, 13 ára,Alls,1698
0000,13,2025,0,2025,Reykjavíkurborg, 13 ára,Alls,1617
0000,13,2026,0,2026,Reykjavíkurborg, 13 ára,Alls,1614
0000,14,1998,0,1998,Reykjavíkurborg, 14 ára,Alls,1455
0000,14,1999,0,1999,Reykjavíkurborg, 14 ára,Alls,1366
0000,14,2000,0,2000,Reykjavíkurborg, 14 ára,Alls,1255
0000,14,2001,0,2001,Reykjavíkurborg, 14 ára,Alls,1328
0000,14,2002,0,2002,Reykjavíkurborg, 14 ára,Alls,1423
0000,14,2003,0,2003,Reykjavíkurborg, 14 ára,Alls,1545
0000,14,2004,0,2004,Reykjavíkurborg, 14 ára,Alls,1513
0000,14,2005,0,2005,Reykjavíkurborg, 14 ára,Alls,1647
0000,14,2006,0,2006,Reykjavíkurborg, 14 ára,Alls,1536
0000,14,2007,0,2007,Reykjavíkurborg, 14 ára,Alls,1590
0000,14,2008,0,2008,Reykjavíkurborg, 14 ára,Alls,1596
0000,14,2009,0,2009,Reykjavíkurborg, 14 ára,Alls,1508
0000,14,2010,0,2010,Reykjavíkurborg, 14 ára,Alls,1430
0000,14,2011,0,2011,Reykjavíkurborg, 14 ára,Alls,1459
0000,14,2012,0,2012,Reykjavíkurborg, 14 ára,Alls,1371
0000,14,2013,0,2013,Reykjavíkurborg, 14 ára,Alls,1361
0000,14,2014,0,2014,Reykjavíkurborg, 14 ára,Alls,1356
0000,14,2015,0,2015,Reykjavíkurborg, 14 ára,Alls,1421
0000,14,2016,0,2016,Reykjavíkurborg, 14 ára,Alls,1336
0000,14,2017,0,2017,Reykjavíkurborg, 14 ára,Alls,1337
0000,14,2018,0,2018,Reykjavíkurborg, 14 ára,Alls,1336
0000,14,2019,0,2019,Reykjavíkurborg, 14 ára,Alls,1410
0000,14,2020,0,2020,Reykjavíkurborg, 14 ára,Alls,1491
0000,14,2021,0,2021,Reykjavíkurborg, 14 ára,Alls,1465
0000,14,2022,0,2022,Reykjavíkurborg, 14 ára,Alls,1567
0000,14,2023,0,2023,Reykjavíkurborg, 14 ára,Alls,1648
0000,14,2024,0,2024,Reykjavíkurborg, 14 ára,Alls,1734
0000,14,2025,0,2025,Reykjavíkurborg, 14 ára,Alls,1722
0000,14,2026,0,2026,Reykjavíkurborg, 14 ára,Alls,1641
0000,15,1998,0,1998,Reykjavíkurborg, 15 ára,Alls,1492
0000,15,1999,0,1999,Reykjavíkurborg, 15 ára,Alls,1471
0000,15,2000,0,2000,Reykjavíkurborg, 15 ára,Alls,1402
0000,15,2001,0,2001,Reykjavíkurborg, 15 ára,Alls,1251
0000,15,2002,0,2002,Reykjavíkurborg, 15 ára,Alls,1315
0000,15,2003,0,2003,Reykjavíkurborg, 15 ára,Alls,1424
0000,15,2004,0,2004,Reykjavíkurborg, 15 ára,Alls,1553
0000,15,2005,0,2005,Reykjavíkurborg, 15 ára,Alls,1512
0000,15,2006,0,2006,Reykjavíkurborg, 15 ára,Alls,1656
0000,15,2007,0,2007,Reykjavíkurborg, 15 ára,Alls,1522
0000,15,2008,0,2008,Reykjavíkurborg, 15 ára,Alls,1598
0000,15,2009,0,2009,Reykjavíkurborg, 15 ára,Alls,1588
0000,15,2010,0,2010,Reykjavíkurborg, 15 ára,Alls,1495
0000,15,2011,0,2011,Reykjavíkurborg, 15 ára,Alls,1412
0000,15,2012,0,2012,Reykjavíkurborg, 15 ára,Alls,1454
0000,15,2013,0,2013,Reykjavíkurborg, 15 ára,Alls,1376
0000,15,2014,0,2014,Reykjavíkurborg, 15 ára,Alls,1361
0000,15,2015,0,2015,Reykjavíkurborg, 15 ára,Alls,1351
0000,15,2016,0,2016,Reykjavíkurborg, 15 ára,Alls,1417
0000,15,2017,0,2017,Reykjavíkurborg, 15 ára,Alls,1341
0000,15,2018,0,2018,Reykjavíkurborg, 15 ára,Alls,1346
0000,15,2019,0,2019,Reykjavíkurborg, 15 ára,Alls,1356
0000,15,2020,0,2020,Reykjavíkurborg, 15 ára,Alls,1430
0000,15,2021,0,2021,Reykjavíkurborg, 15 ára,Alls,1507
0000,15,2022,0,2022,Reykjavíkurborg, 15 ára,Alls,1482
0000,15,2023,0,2023,Reykjavíkurborg, 15 ára,Alls,1610
0000,15,2024,0,2024,Reykjavíkurborg, 15 ára,Alls,1688
0000,15,2025,0,2025,Reykjavíkurborg, 15 ára,Alls,1758
0000,15,2026,0,2026,Reykjavíkurborg, 15 ára,Alls,1720
1000,-1,1998,0,1998,Kópavogsbær,Alls,Alls,19867
1000,-1,1999,0,1999,Kópavogsbær,Alls,Alls,21508
1000,-1,2000,0,2000,Kópavogsbær,Alls,Alls,22693
1000,-1,2001,0,2001,Kópavogsbær,Alls,Alls,23647
1000,-1,2002,0,2002,Kópavogsbær,Alls,Alls,24291
1000,-1,2003,0,2003,Kópavogsbær,Alls,Alls,25016
1000,-1,2004,0,2004,Kópavogsbær,Alls,Alls,25352
1000,-1,2005,0,2005,Kópavogsbær,Alls,Alls,25803
1000,-1,2006,0,2006,Kópavogsbær,Alls,Alls,26512
1000,-1,2007,0,2007,Kópavogsbær,Alls,Alls,27525
1000,-1,2008,0,2008,Kópavogsbær,Alls,Alls,28885
1000,-1,2009,0,2009,Kópavogsbær,Alls,Alls,29976
1000,-1,2010,0,2010,Kópavogsbær,Alls,Alls,30357
1000,-1,2011,0,2011,Kópavogsbær,Alls,Alls,30255
1000,-1,2012,0,2012,Kópavogsbær,Alls,Alls,30669
1000,-1,2013,0,2013,Kópavogsbær,Alls,Alls,31201
1000,-1,2014,0,2014,Kópavogsbær,Alls,Alls,31766
1000,-1,2015,0,2015,Kópavogsbær,Alls,Alls,32621
1000,-1,2016,0,2016,Kópavogsbær,Alls,Alls,33537
1000,-1,2017,0,2017,Kópavogsbær,Alls,Alls,34661
1000,-1,2018,0,2018,Kópavogsbær,Alls,Alls,35369
1000,-1,2019,0,2019,Kópavogsbær,Alls,Alls,36295
1000,-1,2020,0,2020,Kópavogsbær,Alls,Alls,37036
1000,-1,2021,0,2021,Kópavogsbær,Alls,Alls,37500
1000,-1,2022,0,2022,Kópavogsbær,Alls,Alls,38056
1000,-1,2023,0,2023,Kópavogsbær,Alls,Alls,38770
1000,-1,2024,0,2024,Kópavogsbær,Alls,Alls,39335
1000,-1,2025,0,2025,Kópavogsbær,Alls,Alls,40040
1000,-1,2026,0,2026,Kópavogsbær,Alls,Alls,40286
1000,6,1998,0,1998,Kópavogsbær, 6 ára,Alls,323
1000,6,1999,0,1999,Kópavogsbær, 6 ára,Alls,349
1000,6,2000,0,2000,Kópavogsbær, 6 ára,Alls,419
1000,6,2001,0,2001,Kópavogsbær, 6 ára,Alls,371
1000,6,2002,0,2002,Kópavogsbær, 6 ára,Alls,366
1000,6,2003,0,2003,Kópavogsbær, 6 ára,Alls,368
1000,6,2004,0,2004,Kópavogsbær, 6 ára,Alls,387
1000,6,2005,0,2005,Kópavogsbær, 6 ára,Alls,385
1000,6,2006,0,2006,Kópavogsbær, 6 ára,Alls,383
1000,6,2007,0,2007,Kópavogsbær, 6 ára,Alls,391
1000,6,2008,0,2008,Kópavogsbær, 6 ára,Alls,438
1000,6,2009,0,2009,Kópavogsbær, 6 ára,Alls,389
1000,6,2010,0,2010,Kópavogsbær, 6 ára,Alls,452
1000,6,2011,0,2011,Kópavogsbær, 6 ára,Alls,494
1000,6,2012,0,2012,Kópavogsbær, 6 ára,Alls,457
1000,6,2013,0,2013,Kópavogsbær, 6 ára,Alls,448
1000,6,2014,0,2014,Kópavogsbær, 6 ára,Alls,479
1000,6,2015,0,2015,Kópavogsbær, 6 ára,Alls,514
1000,6,2016,0,2016,Kópavogsbær, 6 ára,Alls,558
1000,6,2017,0,2017,Kópavogsbær, 6 ára,Alls,542
1000,6,2018,0,2018,Kópavogsbær, 6 ára,Alls,494
1000,6,2019,0,2019,Kópavogsbær, 6 ára,Alls,497
1000,6,2020,0,2020,Kópavogsbær, 6 ára,Alls,504
1000,6,2021,0,2021,Kópavogsbær, 6 ára,Alls,480
1000,6,2022,0,2022,Kópavogsbær, 6 ára,Alls,459
1000,6,2023,0,2023,Kópavogsbær, 6 ára,Alls,467
1000,6,2024,0,2024,Kópavogsbær, 6 ára,Alls,448
1000,6,2025,0,2025,Kópavogsbær, 6 ára,Alls,475
1000,6,2026,0,2026,Kópavogsbær, 6 ára,Alls,500
1000,7,1998,0,1998,Kópavogsbær, 7 ára,Alls,346
1000,7,1999,0,1999,Kópavogsbær, 7 ára,Alls,347
1000,7,2000,0,2000,Kópavogsbær, 7 ára,Alls,367
1000,7,2001,0,2001,Kópavogsbær, 7 ára,Alls,428
1000,7,2002,0,2002,Kópavogsbær, 7 ára,Alls,374
1000,7,2003,0,2003,Kópavogsbær, 7 ára,Alls,361
1000,7,2004,0,2004,Kópavogsbær, 7 ára,Alls,378
1000,7,2005,0,2005,Kópavogsbær, 7 ára,Alls,383
1000,7,2006,0,2006,Kópavogsbær, 7 ára,Alls,386
1000,7,2007,0,2007,Kópavogsbær, 7 ára,Alls,384
1000,7,2008,0,2008,Kópavogsbær, 7 ára,Alls,405
1000,7,2009,0,2009,Kópavogsbær, 7 ára,Alls,440
1000,7,2010,0,2010,Kópavogsbær, 7 ára,Alls,393
1000,7,2011,0,2011,Kópavogsbær, 7 ára,Alls,451
1000,7,2012,0,2012,Kópavogsbær, 7 ára,Alls,491
1000,7,2013,0,2013,Kópavogsbær, 7 ára,Alls,471
1000,7,2014,0,2014,Kópavogsbær, 7 ára,Alls,469
1000,7,2015,0,2015,Kópavogsbær, 7 ára,Alls,464
1000,7,2016,0,2016,Kópavogsbær, 7 ára,Alls,518
1000,7,2017,0,2017,Kópavogsbær, 7 ára,Alls,576
1000,7,2018,0,2018,Kópavogsbær, 7 ára,Alls,542
1000,7,2019,0,2019,Kópavogsbær, 7 ára,Alls,513
1000,7,2020,0,2020,Kópavogsbær, 7 ára,Alls,500
1000,7,2021,0,2021,Kópavogsbær, 7 ára,Alls,508
1000,7,2022,0,2022,Kópavogsbær, 7 ára,Alls,479
1000,7,2023,0,2023,Kópavogsbær, 7 ára,Alls,467
1000,7,2024,0,2024,Kópavogsbær, 7 ára,Alls,470
1000,7,2025,0,2025,Kópavogsbær, 7 ára,Alls,457
1000,7,2026,0,2026,Kópavogsbær, 7 ára,Alls,455
1000,8,1998,0,1998,Kópavogsbær, 8 ára,Alls,335
1000,8,1999,0,1999,Kópavogsbær, 8 ára,Alls,368
1000,8,2000,0,2000,Kópavogsbær, 8 ára,Alls,355
1000,8,2001,0,2001,Kópavogsbær, 8 ára,Alls,383
1000,8,2002,0,2002,Kópavogsbær, 8 ára,Alls,417
1000,8,2003,0,2003,Kópavogsbær, 8 ára,Alls,374
1000,8,2004,0,2004,Kópavogsbær, 8 ára,Alls,368
1000,8,2005,0,2005,Kópavogsbær, 8 ára,Alls,395
1000,8,2006,0,2006,Kópavogsbær, 8 ára,Alls,400
1000,8,2007,0,2007,Kópavogsbær, 8 ára,Alls,403
1000,8,2008,0,2008,Kópavogsbær, 8 ára,Alls,386
1000,8,2009,0,2009,Kópavogsbær, 8 ára,Alls,410
1000,8,2010,0,2010,Kópavogsbær, 8 ára,Alls,448
1000,8,2011,0,2011,Kópavogsbær, 8 ára,Alls,395
1000,8,2012,0,2012,Kópavogsbær, 8 ára,Alls,457
1000,8,2013,0,2013,Kópavogsbær, 8 ára,Alls,503
1000,8,2014,0,2014,Kópavogsbær, 8 ára,Alls,466
1000,8,2015,0,2015,Kópavogsbær, 8 ára,Alls,487
1000,8,2016,0,2016,Kópavogsbær, 8 ára,Alls,466
1000,8,2017,0,2017,Kópavogsbær, 8 ára,Alls,523
1000,8,2018,0,2018,Kópavogsbær, 8 ára,Alls,560
1000,8,2019,0,2019,Kópavogsbær, 8 ára,Alls,537
1000,8,2020,0,2020,Kópavogsbær, 8 ára,Alls,517
1000,8,2021,0,2021,Kópavogsbær, 8 ára,Alls,504
1000,8,2022,0,2022,Kópavogsbær, 8 ára,Alls,518
1000,8,2023,0,2023,Kópavogsbær, 8 ára,Alls,480
1000,8,2024,0,2024,Kópavogsbær, 8 ára,Alls,474
1000,8,2025,0,2025,Kópavogsbær, 8 ára,Alls,484
1000,8,2026,0,2026,Kópavogsbær, 8 ára,Alls,459
1000,9,1998,0,1998,Kópavogsbær, 9 ára,Alls,351
1000,9,1999,0,1999,Kópavogsbær, 9 ára,Alls,352
1000,9,2000,0,2000,Kópavogsbær, 9 ára,Alls,382
1000,9,2001,0,2001,Kópavogsbær, 9 ára,Alls,367
1000,9,2002,0,2002,Kópavogsbær, 9 ára,Alls,394
1000,9,2003,0,2003,Kópavogsbær, 9 ára,Alls,425
1000,9,2004,0,2004,Kópavogsbær, 9 ára,Alls,372
1000,9,2005,0,2005,Kópavogsbær, 9 ára,Alls,379
1000,9,2006,0,2006,Kópavogsbær, 9 ára,Alls,389
1000,9,2007,0,2007,Kópavogsbær, 9 ára,Alls,399
1000,9,2008,0,2008,Kópavogsbær, 9 ára,Alls,403
1000,9,2009,0,2009,Kópavogsbær, 9 ára,Alls,404
1000,9,2010,0,2010,Kópavogsbær, 9 ára,Alls,408
1000,9,2011,0,2011,Kópavogsbær, 9 ára,Alls,434
1000,9,2012,0,2012,Kópavogsbær, 9 ára,Alls,389
1000,9,2013,0,2013,Kópavogsbær, 9 ára,Alls,461
1000,9,2014,0,2014,Kópavogsbær, 9 ára,Alls,509
1000,9,2015,0,2015,Kópavogsbær, 9 ára,Alls,468
1000,9,2016,0,2016,Kópavogsbær, 9 ára,Alls,495
1000,9,2017,0,2017,Kópavogsbær, 9 ára,Alls,481
1000,9,2018,0,2018,Kópavogsbær, 9 ára,Alls,522
1000,9,2019,0,2019,Kópavogsbær, 9 ára,Alls,553
1000,9,2020,0,2020,Kópavogsbær, 9 ára,Alls,539
1000,9,2021,0,2021,Kópavogsbær, 9 ára,Alls,512
1000,9,2022,0,2022,Kópavogsbær, 9 ára,Alls,498
1000,9,2023,0,2023,Kópavogsbær, 9 ára,Alls,510
1000,9,2024,0,2024,Kópavogsbær, 9 ára,Alls,473
1000,9,2025,0,2025,Kópavogsbær, 9 ára,Alls,483
1000,9,2026,0,2026,Kópavogsbær, 9 ára,Alls,484
1000,10,1998,0,1998,Kópavogsbær, 10 ára,Alls,297
1000,10,1999,0,1999,Kópavogsbær, 10 ára,Alls,372
1000,10,2000,0,2000,Kópavogsbær, 10 ára,Alls,358
1000,10,2001,0,2001,Kópavogsbær, 10 ára,Alls,390
1000,10,2002,0,2002,Kópavogsbær, 10 ára,Alls,371
1000,10,2003,0,2003,Kópavogsbær, 10 ára,Alls,407
1000,10,2004,0,2004,Kópavogsbær, 10 ára,Alls,418
1000,10,2005,0,2005,Kópavogsbær, 10 ára,Alls,376
1000,10,2006,0,2006,Kópavogsbær, 10 ára,Alls,381
1000,10,2007,0,2007,Kópavogsbær, 10 ára,Alls,387
1000,10,2008,0,2008,Kópavogsbær, 10 ára,Alls,402
1000,10,2009,0,2009,Kópavogsbær, 10 ára,Alls,411
1000,10,2010,0,2010,Kópavogsbær, 10 ára,Alls,411
1000,10,2011,0,2011,Kópavogsbær, 10 ára,Alls,414
1000,10,2012,0,2012,Kópavogsbær, 10 ára,Alls,441
1000,10,2013,0,2013,Kópavogsbær, 10 ára,Alls,393
1000,10,2014,0,2014,Kópavogsbær, 10 ára,Alls,462
1000,10,2015,0,2015,Kópavogsbær, 10 ára,Alls,516
1000,10,2016,0,2016,Kópavogsbær, 10 ára,Alls,470
1000,10,2017,0,2017,Kópavogsbær, 10 ára,Alls,500
1000,10,2018,0,2018,Kópavogsbær, 10 ára,Alls,489
1000,10,2019,0,2019,Kópavogsbær, 10 ára,Alls,526
1000,10,2020,0,2020,Kópavogsbær, 10 ára,Alls,565
1000,10,2021,0,2021,Kópavogsbær, 10 ára,Alls,555
1000,10,2022,0,2022,Kópavogsbær, 10 ára,Alls,509
1000,10,2023,0,2023,Kópavogsbær, 10 ára,Alls,518
1000,10,2024,0,2024,Kópavogsbær, 10 ára,Alls,518
1000,10,2025,0,2025,Kópavogsbær, 10 ára,Alls,488
1000,10,2026,0,2026,Kópavogsbær, 10 ára,Alls,468
1000,11,1998,0,1998,Kópavogsbær, 11 ára,Alls,267
1000,11,1999,0,1999,Kópavogsbær, 11 ára,Alls,316
1000,11,2000,0,2000,Kópavogsbær, 11 ára,Alls,380
1000,11,2001,0,2001,Kópavogsbær, 11 ára,Alls,364
1000,11,2002,0,2002,Kópavogsbær, 11 ára,Alls,394
1000,11,2003,0,2003,Kópavogsbær, 11 ára,Alls,369
1000,11,2004,0,2004,Kópavogsbær, 11 ára,Alls,404
1000,11,2005,0,2005,Kópavogsbær, 11 ára,Alls,422
1000,11,2006,0,2006,Kópavogsbær, 11 ára,Alls,386
1000,11,2007,0,2007,Kópavogsbær, 11 ára,Alls,386
1000,11,2008,0,2008,Kópavogsbær, 11 ára,Alls,389
1000,11,2009,0,2009,Kópavogsbær, 11 ára,Alls,409
1000,11,2010,0,2010,Kópavogsbær, 11 ára,Alls,424
1000,11,2011,0,2011,Kópavogsbær, 11 ára,Alls,412
1000,11,2012,0,2012,Kópavogsbær, 11 ára,Alls,426
1000,11,2013,0,2013,Kópavogsbær, 11 ára,Alls,444
1000,11,2014,0,2014,Kópavogsbær, 11 ára,Alls,391
1000,11,2015,0,2015,Kópavogsbær, 11 ára,Alls,470
1000,11,2016,0,2016,Kópavogsbær, 11 ára,Alls,513
1000,11,2017,0,2017,Kópavogsbær, 11 ára,Alls,466
