year,sveitarfelag_source,sveitarfelag_harmonized,sveitarfelag_harmonization_status,sveitarfelag_harmonization_note,population_total,population_age_6_15,population_age_6_15_note,source_url,source_note
1999,Bolungarvíkurkaupstaður,Bolungarvíkurkaupstaður,unchanged,No project-local harmonization needed; carried forward as current/source name.,1018,167,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Borgarbyggð,Borgarbyggð,unchanged,Already current for project joins.,3297,566,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Dalabyggð,Dalabyggð,unchanged,Already current for project joins.,797,104,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Dalvíkurbyggð,Dalvíkurbyggð,unchanged,Already current for project joins.,2061,373,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Eyja- og Miklaholtshreppur,Eyja- og Miklaholtshreppur,unchanged,No project-local harmonization needed; carried forward as current/source name.,120,24,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Eyjafjarðarsveit,Eyjafjarðarsveit,unchanged,Already current for project joins.,952,170,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Fjallabyggð,Fjallabyggð,unchanged,Already current for project joins.,2690,458,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Fjarðabyggð,Fjarðabyggð,unchanged,Already current for project joins.,4585,766,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Fljótsdalshreppur,Fljótsdalshreppur,unchanged,No project-local harmonization needed; carried forward as current/source name.,96,16,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Flóahreppur,Flóahreppur,unchanged,Already current for project joins.,492,85,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Garðabær,Garðabær,unchanged,Already current for project joins.,9316,1596,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Grindavíkurbær,Grindavíkurbær,unchanged,Already current for project joins.,2179,384,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Grundarfjarðarbær,Grundarfjarðarbær,unchanged,Already current for project joins.,936,211,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Grímsnes- og Grafningshreppur,Grímsnes- og Grafningshreppur,unchanged,No project-local harmonization needed; carried forward as current/source name.,329,49,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Grýtubakkahreppur,Grýtubakkahreppur,unchanged,Already current for project joins.,378,46,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Hafnarfjarðarkaupstaður,Hafnarfjarðarkaupstaður,unchanged,Already current for project joins.,18656,3279,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Hrunamannahreppur,Hrunamannahreppur,unchanged,Already current for project joins.,701,139,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Hvalfjarðarsveit,Hvalfjarðarsveit,unchanged,Already current for project joins.,538,107,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Hveragerðisbær,Hveragerðisbær,unchanged,Already current for project joins.,1714,315,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Hörgársveit,Hörgársveit,unchanged,Already current for project joins.,582,93,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Húnabyggð,Húnabyggð,unchanged,Already current for project joins.,1673,267,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Húnaþing vestra,Húnaþing vestra,unchanged,Already current for project joins.,1378,214,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Kaldrananeshreppur,Kaldrananeshreppur,unchanged,Already current for project joins.,142,16,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Kjósarhreppur,Kjósarhreppur,unchanged,No project-local harmonization needed; carried forward as current/source name.,142,25,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Kópavogsbær,Kópavogsbær,unchanged,Already current for project joins.,21508,3274,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Langanesbyggð,Langanesbyggð,unchanged,Already current for project joins.,745,100,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Mosfellsbær,Mosfellsbær,unchanged,Already current for project joins.,5540,1053,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Múlaþing,Múlaþing,unchanged,Already current for project joins.,4206,717,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Mýrdalshreppur,Mýrdalshreppur,unchanged,Already current for project joins.,521,87,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Norðurþing,Norðurþing,unchanged,Already current for project joins.,3454,585,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Rangárþing eystra,Rangárþing eystra,unchanged,Already current for project joins.,1690,286,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Rangárþing ytra,Rangárþing ytra,unchanged,Already current for project joins.,1371,236,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Reykhólahreppur,Reykhólahreppur,unchanged,Already current for project joins.,307,52,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Reykjanesbær,Reykjanesbær,unchanged,Already current for project joins.,10443,1707,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Reykjavíkurborg,Reykjavíkurborg,unchanged,Already current for project joins.,108484,14826,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Seltjarnarnesbær,Seltjarnarnesbær,unchanged,No project-local harmonization needed; carried forward as current/source name.,4698,733,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Skaftárhreppur,Skaftárhreppur,unchanged,Already current for project joins.,586,93,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Skagafjörður,Skagafjörður,unchanged,No project-local harmonization needed; carried forward as current/source name.,4434,707,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Skeiða- og Gnúpverjahreppur,Skeiða- og Gnúpverjahreppur,unchanged,Already current for project joins.,541,102,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
1999,Skorradalshreppur,Skorradalshreppur,unchanged,No project-local harmonization needed; carried forward as current/source name.,53,4,"Population ages 6-15; proxy denominator only, not exact grunnskóli enrollment.",https://px.hagstofa.is/pxis/pxweb/is/Ibuar/Ibuar__mannfjoldi__2_byggdir__sveitarfelog/MAN02005.px,Hagstofa table MAN02005. Kyn=Alls. population_total uses Aldur=Alls; population_age_6_15 sums ages 6 through 15 as a school-age population proxy.
